"time","pp","Event1","PhoneNrSoFar","Event2","trial","typingErrorMadeOnTrial","partOfExperiment","timeConverted","timeInMsec","lanePosition","phoneNrLengthBeforeKeyPress","timeRelativeToTrialStart","phoneNrLengthAfterKeyPress"
"2016-11-15 10:29:42:195",10,"Keypress","087543256","Number9",16,1,"singleDialing1",2016-11-15 10:29:42.195,1479202182195,NA,9,3490,10
"2016-11-15 10:29:42:429",10,"Keypress","0875432569","Number8",16,1,"singleDialing1",2016-11-15 10:29:42.429,1479202182429,NA,10,3724,11
"2016-11-15 10:29:42:664",10,"Incorrect","08754325698","190",16,1,"singleDialing1",2016-11-15 10:29:42.664,1479202182664,NA,11,3959,0
"2016-11-15 10:29:44:970",10,"Keypress","0875432569","Back",16,1,"singleDialing1",2016-11-15 10:29:44.970,1479202184970,NA,10,6265,9
"2016-11-15 10:29:44:988",10,"Keypress","087543256","Back",16,1,"singleDialing1",2016-11-15 10:29:44.988,1479202184988,NA,9,6283,8
"2016-11-15 10:29:45:076",10,"Keypress","08754325","Back",16,1,"singleDialing1",2016-11-15 10:29:45.076,1479202185076,NA,8,6371,7
"2016-11-15 10:29:45:180",10,"Keypress","0875432","Back",16,1,"singleDialing1",2016-11-15 10:29:45.180,1479202185180,NA,7,6475,6
"2016-11-15 10:29:45:284",10,"Keypress","087543","Back",16,1,"singleDialing1",2016-11-15 10:29:45.284,1479202185284,NA,6,6579,5
"2016-11-15 10:29:45:359",10,"Keypress","08754","Back",16,1,"singleDialing1",2016-11-15 10:29:45.359,1479202185359,NA,5,6654,4
"2016-11-15 10:29:45:452",10,"Keypress","0875","Back",16,1,"singleDialing1",2016-11-15 10:29:45.452,1479202185452,NA,4,6747,3
"2016-11-15 10:29:45:564",10,"Keypress","087","Back",16,1,"singleDialing1",2016-11-15 10:29:45.564,1479202185564,NA,3,6859,2
"2016-11-15 10:29:45:645",10,"Keypress","08","Back",16,1,"singleDialing1",2016-11-15 10:29:45.645,1479202185645,NA,2,6940,1
"2016-11-15 10:29:45:738",10,"Keypress","0","Back",16,1,"singleDialing1",2016-11-15 10:29:45.738,1479202185738,NA,1,7033,0
"2016-11-15 10:29:45:830",10,"Keypress","","Back",16,1,"singleDialing1",2016-11-15 10:29:45.830,1479202185830,NA,0,7125,-1
"2016-11-15 10:29:47:196",10,"Start","","190",17,0,"singleDialing1",2016-11-15 10:29:47.196,1479202187196,NA,0,0,0
"2016-11-15 10:29:47:519",10,"Keypress","","Number0",17,0,"singleDialing1",2016-11-15 10:29:47.519,1479202187519,NA,0,323,1
"2016-11-15 10:29:47:819",10,"Keypress","0","Number7",17,0,"singleDialing1",2016-11-15 10:29:47.819,1479202187819,NA,1,623,2
"2016-11-15 10:29:48:066",10,"Keypress","07","Number8",17,0,"singleDialing1",2016-11-15 10:29:48.066,1479202188066,NA,2,870,3
"2016-11-15 10:29:48:264",10,"Keypress","078","Number5",17,0,"singleDialing1",2016-11-15 10:29:48.264,1479202188264,NA,3,1068,4
"2016-11-15 10:29:48:507",10,"Keypress","0785","Number4",17,0,"singleDialing1",2016-11-15 10:29:48.507,1479202188507,NA,4,1311,5
"2016-11-15 10:29:48:780",10,"Keypress","07854","Number3",17,0,"singleDialing1",2016-11-15 10:29:48.780,1479202188780,NA,5,1584,6
"2016-11-15 10:29:48:990",10,"Keypress","078543","Number2",17,0,"singleDialing1",2016-11-15 10:29:48.990,1479202188990,NA,6,1794,7
"2016-11-15 10:29:49:227",10,"Keypress","0785432","Number5",17,0,"singleDialing1",2016-11-15 10:29:49.227,1479202189227,NA,7,2031,8
"2016-11-15 10:29:49:500",10,"Keypress","07854325","Number6",17,0,"singleDialing1",2016-11-15 10:29:49.500,1479202189500,NA,8,2304,9
"2016-11-15 10:29:49:696",10,"Keypress","078543256","Number9",17,0,"singleDialing1",2016-11-15 10:29:49.696,1479202189696,NA,9,2500,10
"2016-11-15 10:29:49:940",10,"Keypress","0785432569","Number8",17,0,"singleDialing1",2016-11-15 10:29:49.940,1479202189940,NA,10,2744,11
"2016-11-15 10:29:50:219",10,"Correct","07854325698","190",17,0,"singleDialing1",2016-11-15 10:29:50.219,1479202190219,NA,11,3023,12
"2016-11-15 10:29:51:175",10,"Start","","190",18,1,"singleDialing1",2016-11-15 10:29:51.175,1479202191175,NA,0,0,0
"2016-11-15 10:29:51:785",10,"Keypress","","Number0",18,1,"singleDialing1",2016-11-15 10:29:51.785,1479202191785,NA,0,610,1
"2016-11-15 10:29:52:021",10,"Keypress","0","Number8",18,1,"singleDialing1",2016-11-15 10:29:52.021,1479202192021,NA,1,846,2
"2016-11-15 10:29:52:286",10,"Keypress","08","Number7",18,1,"singleDialing1",2016-11-15 10:29:52.286,1479202192286,NA,2,1111,3
"2016-11-15 10:29:52:553",10,"Keypress","087","Number5",18,1,"singleDialing1",2016-11-15 10:29:52.553,1479202192553,NA,3,1378,4
"2016-11-15 10:29:52:785",10,"Keypress","0875","Number4",18,1,"singleDialing1",2016-11-15 10:29:52.785,1479202192785,NA,4,1610,5
"2016-11-15 10:29:53:051",10,"Keypress","08754","Number3",18,1,"singleDialing1",2016-11-15 10:29:53.051,1479202193051,NA,5,1876,6
"2016-11-15 10:29:53:285",10,"Keypress","087543","Number2",18,1,"singleDialing1",2016-11-15 10:29:53.285,1479202193285,NA,6,2110,7
"2016-11-15 10:29:53:534",10,"Keypress","0875432","Number5",18,1,"singleDialing1",2016-11-15 10:29:53.534,1479202193534,NA,7,2359,8
"2016-11-15 10:29:53:758",10,"Keypress","08754325","Number6",18,1,"singleDialing1",2016-11-15 10:29:53.758,1479202193758,NA,8,2583,9
"2016-11-15 10:29:53:960",10,"Keypress","087543256","Number9",18,1,"singleDialing1",2016-11-15 10:29:53.960,1479202193960,NA,9,2785,10
"2016-11-15 10:29:54:194",10,"Keypress","0875432569","Number8",18,1,"singleDialing1",2016-11-15 10:29:54.194,1479202194194,NA,10,3019,11
"2016-11-15 10:29:54:518",10,"Incorrect","08754325698","190",18,1,"singleDialing1",2016-11-15 10:29:54.518,1479202194518,NA,11,3343,0
"2016-11-15 10:29:58:054",10,"Keypress","0875432569","Back",18,1,"singleDialing1",2016-11-15 10:29:58.054,1479202198054,NA,10,6879,9
"2016-11-15 10:29:58:090",10,"Keypress","087543256","Back",18,1,"singleDialing1",2016-11-15 10:29:58.090,1479202198090,NA,9,6915,8
"2016-11-15 10:29:58:196",10,"Keypress","08754325","Back",18,1,"singleDialing1",2016-11-15 10:29:58.196,1479202198196,NA,8,7021,7
"2016-11-15 10:29:58:266",10,"Keypress","0875432","Back",18,1,"singleDialing1",2016-11-15 10:29:58.266,1479202198266,NA,7,7091,6
"2016-11-15 10:29:58:366",10,"Keypress","087543","Back",18,1,"singleDialing1",2016-11-15 10:29:58.366,1479202198366,NA,6,7191,5
"2016-11-15 10:29:58:472",10,"Keypress","08754","Back",18,1,"singleDialing1",2016-11-15 10:29:58.472,1479202198472,NA,5,7297,4
"2016-11-15 10:29:58:540",10,"Keypress","0875","Back",18,1,"singleDialing1",2016-11-15 10:29:58.540,1479202198540,NA,4,7365,3
"2016-11-15 10:29:58:625",10,"Keypress","087","Back",18,1,"singleDialing1",2016-11-15 10:29:58.625,1479202198625,NA,3,7450,2
"2016-11-15 10:29:58:719",10,"Keypress","08","Back",18,1,"singleDialing1",2016-11-15 10:29:58.719,1479202198719,NA,2,7544,1
"2016-11-15 10:29:58:803",10,"Keypress","0","Back",18,1,"singleDialing1",2016-11-15 10:29:58.803,1479202198803,NA,1,7628,0
"2016-11-15 10:29:58:906",10,"Keypress","","Back",18,1,"singleDialing1",2016-11-15 10:29:58.906,1479202198906,NA,0,7731,-1
"2016-11-15 10:29:59:946",10,"Start","","190",19,0,"singleDialing1",2016-11-15 10:29:59.946,1479202199946,NA,0,0,0
"2016-11-15 10:30:00:267",10,"Keypress","","Number0",19,0,"singleDialing1",2016-11-15 10:30:00.267,1479202200267,NA,0,321,1
"2016-11-15 10:30:00:600",10,"Keypress","0","Number7",19,0,"singleDialing1",2016-11-15 10:30:00.600,1479202200600,NA,1,654,2
"2016-11-15 10:30:00:880",10,"Keypress","07","Number8",19,0,"singleDialing1",2016-11-15 10:30:00.880,1479202200880,NA,2,934,3
"2016-11-15 10:30:01:079",10,"Keypress","078","Number5",19,0,"singleDialing1",2016-11-15 10:30:01.079,1479202201079,NA,3,1133,4
"2016-11-15 10:30:01:309",10,"Keypress","0785","Number4",19,0,"singleDialing1",2016-11-15 10:30:01.309,1479202201309,NA,4,1363,5
"2016-11-15 10:30:01:663",10,"Keypress","07854","Number3",19,0,"singleDialing1",2016-11-15 10:30:01.663,1479202201663,NA,5,1717,6
"2016-11-15 10:30:01:887",10,"Keypress","078543","Number2",19,0,"singleDialing1",2016-11-15 10:30:01.887,1479202201887,NA,6,1941,7
"2016-11-15 10:30:02:119",10,"Keypress","0785432","Number5",19,0,"singleDialing1",2016-11-15 10:30:02.119,1479202202119,NA,7,2173,8
"2016-11-15 10:30:02:425",10,"Keypress","07854325","Number6",19,0,"singleDialing1",2016-11-15 10:30:02.425,1479202202425,NA,8,2479,9
"2016-11-15 10:30:02:644",10,"Keypress","078543256","Number9",19,0,"singleDialing1",2016-11-15 10:30:02.644,1479202202644,NA,9,2698,10
"2016-11-15 10:30:02:895",10,"Keypress","0785432569","Number8",19,0,"singleDialing1",2016-11-15 10:30:02.895,1479202202895,NA,10,2949,11
"2016-11-15 10:30:03:174",10,"Correct","07854325698","190",19,0,"singleDialing1",2016-11-15 10:30:03.174,1479202203174,NA,11,3228,12
"2016-11-15 10:30:04:128",10,"Start","","190",20,0,"singleDialing1",2016-11-15 10:30:04.128,1479202204128,NA,0,0,0
"2016-11-15 10:30:04:970",10,"Keypress","","Number0",20,0,"singleDialing1",2016-11-15 10:30:04.970,1479202204970,NA,0,842,1
"2016-11-15 10:30:06:384",10,"Keypress","0","Number7",20,0,"singleDialing1",2016-11-15 10:30:06.384,1479202206384,NA,1,2256,2
"2016-11-15 10:30:06:679",10,"Keypress","07","Number8",20,0,"singleDialing1",2016-11-15 10:30:06.679,1479202206679,NA,2,2551,3
"2016-11-15 10:30:06:899",10,"Keypress","078","Number5",20,0,"singleDialing1",2016-11-15 10:30:06.899,1479202206899,NA,3,2771,4
"2016-11-15 10:30:07:096",10,"Keypress","0785","Number4",20,0,"singleDialing1",2016-11-15 10:30:07.096,1479202207096,NA,4,2968,5
"2016-11-15 10:30:07:379",10,"Keypress","07854","Number3",20,0,"singleDialing1",2016-11-15 10:30:07.379,1479202207379,NA,5,3251,6
"2016-11-15 10:30:07:580",10,"Keypress","078543","Number2",20,0,"singleDialing1",2016-11-15 10:30:07.580,1479202207580,NA,6,3452,7
"2016-11-15 10:30:07:790",10,"Keypress","0785432","Number5",20,0,"singleDialing1",2016-11-15 10:30:07.790,1479202207790,NA,7,3662,8
"2016-11-15 10:30:08:029",10,"Keypress","07854325","Number6",20,0,"singleDialing1",2016-11-15 10:30:08.029,1479202208029,NA,8,3901,9
"2016-11-15 10:30:08:325",10,"Keypress","078543256","Number9",20,0,"singleDialing1",2016-11-15 10:30:08.325,1479202208325,NA,9,4197,10
"2016-11-15 10:30:08:545",10,"Keypress","0785432569","Number8",20,0,"singleDialing1",2016-11-15 10:30:08.545,1479202208545,NA,10,4417,11
"2016-11-15 10:30:08:765",10,"Correct","07854325698","190",20,0,"singleDialing1",2016-11-15 10:30:08.765,1479202208765,NA,11,4637,12
"2016-11-15 10:30:09:771",10,"Start","","190",21,0,"singleDialing1",2016-11-15 10:30:09.771,1479202209771,NA,0,0,0
"2016-11-15 10:30:10:321",10,"Keypress","","Number0",21,0,"singleDialing1",2016-11-15 10:30:10.321,1479202210321,NA,0,550,1
"2016-11-15 10:30:10:535",10,"Keypress","0","Number7",21,0,"singleDialing1",2016-11-15 10:30:10.535,1479202210535,NA,1,764,2
"2016-11-15 10:30:10:755",10,"Keypress","07","Number8",21,0,"singleDialing1",2016-11-15 10:30:10.755,1479202210755,NA,2,984,3
"2016-11-15 10:30:11:017",10,"Keypress","078","Number5",21,0,"singleDialing1",2016-11-15 10:30:11.017,1479202211017,NA,3,1246,4
"2016-11-15 10:30:11:238",10,"Keypress","0785","Number4",21,0,"singleDialing1",2016-11-15 10:30:11.238,1479202211238,NA,4,1467,5
"2016-11-15 10:30:11:569",10,"Keypress","07854","Number3",21,0,"singleDialing1",2016-11-15 10:30:11.569,1479202211569,NA,5,1798,6
"2016-11-15 10:30:11:696",10,"Keypress","078543","Number2",21,0,"singleDialing1",2016-11-15 10:30:11.696,1479202211696,NA,6,1925,7
"2016-11-15 10:30:12:009",10,"Keypress","0785432","Number5",21,0,"singleDialing1",2016-11-15 10:30:12.009,1479202212009,NA,7,2238,8
"2016-11-15 10:30:12:229",10,"Keypress","07854325","Number6",21,0,"singleDialing1",2016-11-15 10:30:12.229,1479202212229,NA,8,2458,9
"2016-11-15 10:30:12:375",10,"Keypress","078543256","Number9",21,0,"singleDialing1",2016-11-15 10:30:12.375,1479202212375,NA,9,2604,10
"2016-11-15 10:30:12:616",10,"Keypress","0785432569","Number8",21,0,"singleDialing1",2016-11-15 10:30:12.616,1479202212616,NA,10,2845,11
"2016-11-15 10:30:12:901",10,"Correct","07854325698","190",21,0,"singleDialing1",2016-11-15 10:30:12.901,1479202212901,NA,11,3130,12
"2016-11-15 10:30:13:791",10,"Start","","190",22,0,"singleDialing1",2016-11-15 10:30:13.791,1479202213791,NA,0,0,0
"2016-11-15 10:30:14:630",10,"Keypress","","Number0",22,0,"singleDialing1",2016-11-15 10:30:14.630,1479202214630,NA,0,839,1
"2016-11-15 10:30:14:889",10,"Keypress","0","Number7",22,0,"singleDialing1",2016-11-15 10:30:14.889,1479202214889,NA,1,1098,2
"2016-11-15 10:30:15:589",10,"Keypress","07","Number8",22,0,"singleDialing1",2016-11-15 10:30:15.589,1479202215589,NA,2,1798,3
"2016-11-15 10:30:15:901",10,"Keypress","078","Number5",22,0,"singleDialing1",2016-11-15 10:30:15.901,1479202215901,NA,3,2110,4
"2016-11-15 10:30:16:140",10,"Keypress","0785","Number4",22,0,"singleDialing1",2016-11-15 10:30:16.140,1479202216140,NA,4,2349,5
"2016-11-15 10:30:16:437",10,"Keypress","07854","Number3",22,0,"singleDialing1",2016-11-15 10:30:16.437,1479202216437,NA,5,2646,6
"2016-11-15 10:30:16:653",10,"Keypress","078543","Number2",22,0,"singleDialing1",2016-11-15 10:30:16.653,1479202216653,NA,6,2862,7
"2016-11-15 10:30:16:886",10,"Keypress","0785432","Number5",22,0,"singleDialing1",2016-11-15 10:30:16.886,1479202216886,NA,7,3095,8
"2016-11-15 10:30:17:120",10,"Keypress","07854325","Number6",22,0,"singleDialing1",2016-11-15 10:30:17.120,1479202217120,NA,8,3329,9
"2016-11-15 10:30:17:368",10,"Keypress","078543256","Number9",22,0,"singleDialing1",2016-11-15 10:30:17.368,1479202217368,NA,9,3577,10
"2016-11-15 10:30:17:611",10,"Keypress","0785432569","Number8",22,0,"singleDialing1",2016-11-15 10:30:17.611,1479202217611,NA,10,3820,11
"2016-11-15 10:30:18:219",10,"Correct","07854325698","190",22,0,"singleDialing1",2016-11-15 10:30:18.219,1479202218219,NA,11,4428,12
"2016-11-15 10:34:19:099",10,"Start","","190",23,1,"dualDialFocus",2016-11-15 10:34:19.099,1479202459099,0.393,0,0,0
"2016-11-15 10:34:19:110",10,"Keypress","","Number0",23,1,"dualDialFocus",2016-11-15 10:34:19.110,1479202459110,0.393,0,11,1
"2016-11-15 10:34:19:120",10,"Keypress","0","Number7",23,1,"dualDialFocus",2016-11-15 10:34:19.120,1479202459120,0.396,1,21,2
"2016-11-15 10:34:19:129",10,"Keypress","07","Number8",23,1,"dualDialFocus",2016-11-15 10:34:19.129,1479202459129,0.396,2,30,3
"2016-11-15 10:34:19:138",10,"Keypress","078","Number5",23,1,"dualDialFocus",2016-11-15 10:34:19.138,1479202459138,0.396,3,39,4
"2016-11-15 10:34:19:341",10,"Keypress","0785","Number4",23,1,"dualDialFocus",2016-11-15 10:34:19.341,1479202459341,0.41,4,242,5
"2016-11-15 10:34:19:983",10,"Keypress","07854","Number3",23,1,"dualDialFocus",2016-11-15 10:34:19.983,1479202459983,0.454,5,884,6
"2016-11-15 10:34:20:189",10,"Keypress","078543","Number2",23,1,"dualDialFocus",2016-11-15 10:34:20.189,1479202460189,0.468,6,1090,7
"2016-11-15 10:34:20:546",10,"Keypress","0785432","Number6",23,1,"dualDialFocus",2016-11-15 10:34:20.546,1479202460546,0.492,7,1447,8
"2016-11-15 10:34:22:336",10,"Keypress","0785432","Back",23,1,"dualDialFocus",2016-11-15 10:34:22.336,1479202462336,0.618,7,3237,6
"2016-11-15 10:34:23:879",10,"Keypress","0785432","Number5",23,1,"dualDialFocus",2016-11-15 10:34:23.879,1479202463879,0.728,7,4780,8
"2016-11-15 10:34:24:212",10,"Keypress","07854325","Number6",23,1,"dualDialFocus",2016-11-15 10:34:24.212,1479202464212,0.749,8,5113,9
"2016-11-15 10:34:24:427",10,"Keypress","078543256","Number9",23,1,"dualDialFocus",2016-11-15 10:34:24.427,1479202464427,0.767,9,5328,10
"2016-11-15 10:34:24:610",10,"Keypress","0785432569","Number8",23,1,"dualDialFocus",2016-11-15 10:34:24.610,1479202464610,0.778,10,5511,11
"2016-11-15 10:34:24:904",10,"Correct","07854325698","190",23,1,"dualDialFocus",2016-11-15 10:34:24.904,1479202464904,0.8,11,5805,12
"2016-11-15 10:34:35:998",10,"Start","","190",24,0,"dualDialFocus",2016-11-15 10:34:35.998,1479202475998,-0.459,0,0,0
"2016-11-15 10:34:36:354",10,"Keypress","","Number0",24,0,"dualDialFocus",2016-11-15 10:34:36.354,1479202476354,-0.487,0,356,1
"2016-11-15 10:34:36:622",10,"Keypress","0","Number7",24,0,"dualDialFocus",2016-11-15 10:34:36.622,1479202476622,-0.512,1,624,2
"2016-11-15 10:34:36:888",10,"Keypress","07","Number8",24,0,"dualDialFocus",2016-11-15 10:34:36.888,1479202476888,-0.532,2,890,3
"2016-11-15 10:34:37:107",10,"Keypress","078","Number5",24,0,"dualDialFocus",2016-11-15 10:34:37.107,1479202477107,-0.548,3,1109,4
"2016-11-15 10:34:37:313",10,"Keypress","0785","Number4",24,0,"dualDialFocus",2016-11-15 10:34:37.313,1479202477313,-0.568,4,1315,5
"2016-11-15 10:34:38:335",10,"Keypress","07854","Number3",24,0,"dualDialFocus",2016-11-15 10:34:38.335,1479202478335,-0.648,5,2337,6
"2016-11-15 10:34:38:600",10,"Keypress","078543","Number2",24,0,"dualDialFocus",2016-11-15 10:34:38.600,1479202478600,-0.668,6,2602,7
"2016-11-15 10:34:38:838",10,"Keypress","0785432","Number5",24,0,"dualDialFocus",2016-11-15 10:34:38.838,1479202478838,-0.688,7,2840,8
"2016-11-15 10:34:39:774",10,"Keypress","07854325","Number6",24,0,"dualDialFocus",2016-11-15 10:34:39.774,1479202479774,-0.763,8,3776,9
"2016-11-15 10:34:40:002",10,"Keypress","078543256","Number9",24,0,"dualDialFocus",2016-11-15 10:34:40.002,1479202480002,-0.779,9,4004,10
"2016-11-15 10:34:40:314",10,"Keypress","0785432569","Number8",24,0,"dualDialFocus",2016-11-15 10:34:40.314,1479202480314,-0.803,10,4316,11
"2016-11-15 10:34:40:787",10,"Correct","07854325698","190",24,0,"dualDialFocus",2016-11-15 10:34:40.787,1479202480787,-0.842,11,4789,12
"2016-11-15 10:34:52:618",10,"Start","","190",25,0,"dualDialFocus",2016-11-15 10:34:52.618,1479202492618,-0.913,0,0,0
"2016-11-15 10:34:56:653",10,"Keypress","","Number0",25,0,"dualDialFocus",2016-11-15 10:34:56.653,1479202496653,-0.707,0,4035,1
"2016-11-15 10:34:57:619",10,"Keypress","0","Number7",25,0,"dualDialFocus",2016-11-15 10:34:57.619,1479202497619,-0.781,1,5001,2
"2016-11-15 10:34:57:628",10,"Keypress","07","Number8",25,0,"dualDialFocus",2016-11-15 10:34:57.628,1479202497628,-0.781,2,5010,3
"2016-11-15 10:34:57:638",10,"Keypress","078","Number5",25,0,"dualDialFocus",2016-11-15 10:34:57.638,1479202497638,-0.781,3,5020,4
"2016-11-15 10:34:57:647",10,"Keypress","0785","Number4",25,0,"dualDialFocus",2016-11-15 10:34:57.647,1479202497647,-0.781,4,5029,5
"2016-11-15 10:34:58:174",10,"Keypress","07854","Number3",25,0,"dualDialFocus",2016-11-15 10:34:58.174,1479202498174,-0.995,5,5556,6
"2016-11-15 10:34:58:418",10,"Keypress","078543","Number2",25,0,"dualDialFocus",2016-11-15 10:34:58.418,1479202498418,-1.062,6,5800,7
"2016-11-15 10:34:58:868",10,"Keypress","0785432","Number5",25,0,"dualDialFocus",2016-11-15 10:34:58.868,1479202498868,-1.09,7,6250,8
"2016-11-15 10:34:59:118",10,"Keypress","07854325","Number6",25,0,"dualDialFocus",2016-11-15 10:34:59.118,1479202499118,-1.054,8,6500,9
"2016-11-15 10:34:59:344",10,"Keypress","078543256","Number9",25,0,"dualDialFocus",2016-11-15 10:34:59.344,1479202499344,-0.999,9,6726,10
"2016-11-15 10:34:59:583",10,"Keypress","0785432569","Number8",25,0,"dualDialFocus",2016-11-15 10:34:59.583,1479202499583,-0.898,10,6965,11
"2016-11-15 10:35:00:132",10,"Correct","07854325698","190",25,0,"dualDialFocus",2016-11-15 10:35:00.132,1479202500132,-0.683,11,7514,12
"2016-11-15 10:35:13:134",10,"Start","","190",26,0,"dualDialFocus",2016-11-15 10:35:13.134,1479202513134,-0.334,0,0,0
"2016-11-15 10:35:13:143",10,"Keypress","","Number0",26,0,"dualDialFocus",2016-11-15 10:35:13.143,1479202513143,-0.334,0,9,1
"2016-11-15 10:35:13:346",10,"Keypress","0","Number7",26,0,"dualDialFocus",2016-11-15 10:35:13.346,1479202513346,-0.382,1,212,2
"2016-11-15 10:35:13:617",10,"Keypress","07","Number8",26,0,"dualDialFocus",2016-11-15 10:35:13.617,1479202513617,-0.455,2,483,3
"2016-11-15 10:35:13:809",10,"Keypress","078","Number5",26,0,"dualDialFocus",2016-11-15 10:35:13.809,1479202513809,-0.491,3,675,4
"2016-11-15 10:35:14:011",10,"Keypress","0785","Number4",26,0,"dualDialFocus",2016-11-15 10:35:14.011,1479202514011,-0.54,4,877,5
"2016-11-15 10:35:17:245",10,"Keypress","07854","Number3",26,0,"dualDialFocus",2016-11-15 10:35:17.245,1479202517245,-0.88,5,4111,6
"2016-11-15 10:35:17:429",10,"Keypress","078543","Number2",26,0,"dualDialFocus",2016-11-15 10:35:17.429,1479202517429,-0.817,6,4295,7
"2016-11-15 10:35:17:646",10,"Keypress","0785432","Number5",26,0,"dualDialFocus",2016-11-15 10:35:17.646,1479202517646,-0.753,7,4512,8
"2016-11-15 10:35:18:697",10,"Keypress","07854325","Number6",26,0,"dualDialFocus",2016-11-15 10:35:18.697,1479202518697,-0.42,8,5563,9
"2016-11-15 10:35:18:913",10,"Keypress","078543256","Number9",26,0,"dualDialFocus",2016-11-15 10:35:18.913,1479202518913,-0.34,9,5779,10
"2016-11-15 10:35:19:134",10,"Keypress","0785432569","Number8",26,0,"dualDialFocus",2016-11-15 10:35:19.134,1479202519134,-0.277,10,6000,11
"2016-11-15 10:35:19:480",10,"Correct","07854325698","190",26,0,"dualDialFocus",2016-11-15 10:35:19.480,1479202519480,-0.165,11,6346,12
"2016-11-15 10:35:32:657",10,"Start","","190",27,0,"dualDialFocus",2016-11-15 10:35:32.656,1479202532657,-1.127,0,0,0
"2016-11-15 10:35:33:619",10,"Keypress","","Number0",27,0,"dualDialFocus",2016-11-15 10:35:33.619,1479202533619,-1.045,0,962,1
"2016-11-15 10:35:33:628",10,"Keypress","0","Number7",27,0,"dualDialFocus",2016-11-15 10:35:33.628,1479202533628,-1.045,1,971,2
